0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.8883562684059143,0.9063241481781006,-7.123486511773081e-07,0.8232318162918091,0.9137672185897827,-0.030612042173743248,0.7483043670654297,0.8817149996757507,-0.04539956524968147,0.6943219304084778,0.8521960973739624,-0.05953085049986839,0.6462874412536621,0.8371342420578003,-0.06893076002597809,0.7534677386283875,0.7377814054489136,-0.007700025569647551,0.7396805286407471,0.7413029670715332,-0.0482286661863327,0.7645081281661987,0.8060195446014404,-0.07527568936347961,0.7848381996154785,0.8398890495300293,-0.08794070780277252,0.7966527342796326,0.7110865116119385,-0.00947487074881792,0.7788366675376892,0.7055373191833496,-0.048959989100694656,0.8005260229110718,0.7909469604492188,-0.060331087559461594,0.8151124119758606,0.8261651396751404,-0.05915745347738266,0.8446231484413147,0.7036523222923279,-0.01875367946922779,0.8283906579017639,0.6924028992652893,-0.058686528354883194,0.8418169021606445,0.7704306244850159,-0.05095165595412254,0.8514320850372314,0.8034701943397522,-0.03510811924934387,0.8939931392669678,0.7086437940597534,-0.03063061833381653,0.8798627853393555,0.6904974579811096,-0.05397620424628258,0.8820337057113647,0.7463588714599609,-0.04380324110388756,0.88523268699646,0.7744046449661255,-0.029228122904896736,bad
0.894187867641449,0.8595977425575256,-3.573833851078234e-07,0.8157387971878052,0.8551192283630371,-0.025670260190963745,0.740084171295166,0.8281498551368713,-0.04194485396146774,0.6795859336853027,0.8036318421363831,-0.060870226472616196,0.627004861831665,0.7954889535903931,-0.07557244598865509,0.7415039539337158,0.7074326276779175,0.0081812534481287,0.7181644439697266,0.6777709722518921,-0.029321355745196342,0.7464916706085205,0.7322987914085388,-0.05670318379998207,0.7688024640083313,0.7688426971435547,-0.06946156173944473,0.7768924236297607,0.6743720173835754,0.005048764869570732,0.7513278126716614,0.6330379247665405,-0.03241219371557236,0.780186653137207,0.7078558206558228,-0.04770922288298607,0.7993318438529968,0.7466102838516235,-0.048478249460458755,0.8187792897224426,0.654332160949707,-0.005680370610207319,0.7976526021957397,0.6102743744850159,-0.04025433212518692,0.8179049491882324,0.6823282837867737,-0.03336875140666962,0.8319365978240967,0.7221601009368896,-0.018152648583054543,0.8639129400253296,0.6473351716995239,-0.019253622740507126,0.8501389622688293,0.6064230799674988,-0.03578556701540947,0.854383647441864,0.6584805846214294,-0.02388652041554451,0.8600658178329468,0.6927546262741089,-0.008918799459934235,bad
0.6618222594261169,0.4276782274246216,-3.555290106760367e-07,0.6263065934181213,0.4844629168510437,-0.02185896225273609,0.5708476305007935,0.5268930196762085,-0.03571440652012825,0.5264714956283569,0.5649347305297852,-0.051127634942531586,0.5081644058227539,0.6122470498085022,-0.06286472082138062,0.5164399147033691,0.44658228754997253,-0.004431804176419973,0.4746044874191284,0.4259158968925476,-0.028474261984229088,0.5149446725845337,0.43010014295578003,-0.0452178455889225,0.5464596152305603,0.43794599175453186,-0.053354647010564804,0.5204399824142456,0.4033558964729309,-0.00581732951104641,0.4733297526836395,0.3787992000579834,-0.03108862042427063,0.5201048254966736,0.39051276445388794,-0.04057115316390991,0.5501196384429932,0.40412354469299316,-0.040743499994277954,0.5332030653953552,0.3652854263782501,-0.011885461397469044,0.4884983003139496,0.34162455797195435,-0.0330718494951725,0.5255730748176575,0.35621023178100586,-0.029599525034427643,0.5535328984260559,0.37276318669319153,-0.021058108657598495,0.5518548488616943,0.33101481199264526,-0.02045532315969467,0.5130208134651184,0.3067612648010254,-0.03033076785504818,0.5313860177993774,0.32406800985336304,-0.023862306028604507,0.5511596202850342,0.34487491846084595,-0.015947362408041954,bad
0.2464003562927246,0.4490394592285156,-2.3703664453478268e-07,0.27336639165878296,0.5080145597457886,-0.018539275974035263,0.316211462020874,0.5544348955154419,-0.02884203940629959,0.3506223261356354,0.5977889895439148,-0.040987107902765274,0.36565351486206055,0.642561674118042,-0.05029543489217758,0.37527143955230713,0.4826277196407318,0.002273135120049119,0.4180949330329895,0.4692373275756836,-0.02346915565431118,0.37975332140922546,0.47052648663520813,-0.0379309356212616,0.34843337535858154,0.4789407551288605,-0.04170284420251846,0.3713643252849579,0.4398685097694397,0.003119587665423751,0.40646570920944214,0.42365387082099915,-0.023996170610189438,0.3572186827659607,0.4361039698123932,-0.02969685010612011,0.3298249840736389,0.45293501019477844,-0.024618426337838173,0.36334702372550964,0.3998856544494629,-0.0012734135380014777,0.3966837227344513,0.3859666883945465,-0.027166076004505157,0.3517073690891266,0.4034121632575989,-0.021108586341142654,0.324103444814682,0.42114540934562683,-0.0073624057695269585,0.35194405913352966,0.3634036183357239,-0.007631831336766481,0.38048306107521057,0.3527577817440033,-0.022413035854697227,0.3489396274089813,0.3703223466873169,-0.014984126202762127,0.32556456327438354,0.3888663649559021,-0.0027768604923039675,bad
0.24705129861831665,0.4533807933330536,-2.3348016497948265e-07,0.2748604118824005,0.5129755139350891,-0.01759996823966503,0.3186519145965576,0.5588652491569519,-0.027268225327134132,0.35443589091300964,0.6026129722595215,-0.03906400874257088,0.3672645688056946,0.6472196578979492,-0.04778340458869934,0.37496238946914673,0.4828844368457794,0.006359046325087547,0.4173668622970581,0.4694368541240692,-0.018711065873503685,0.3793201744556427,0.472710520029068,-0.03369371220469475,0.3483441174030304,0.48156750202178955,-0.037782084196805954,0.36996760964393616,0.44047364592552185,0.006905841175466776,0.40733760595321655,0.4258093237876892,-0.018370218575000763,0.35960012674331665,0.4389357566833496,-0.023812931030988693,0.3337044417858124,0.45339885354042053,-0.018917754292488098,0.36169588565826416,0.40143370628356934,0.0019997835624963045,0.3984295129776001,0.38778433203697205,-0.02121870219707489,0.35562101006507874,0.4040631055831909,-0.014488291926681995,0.3298075497150421,0.41868022084236145,-0.0009608130203559995,0.3509630262851715,0.36635756492614746,-0.005043332464993,0.38325029611587524,0.3549109101295471,-0.016180533915758133,0.3534035086631775,0.368399441242218,-0.0071408371441066265,0.331288605928421,0.38183555006980896,0.005340588744729757,bad
0.24998292326927185,0.4501706659793854,-2.3560974682368396e-07,0.2789778709411621,0.5116767287254333,-0.015417832881212234,0.32176774740219116,0.5572327375411987,-0.023645276203751564,0.3575095534324646,0.6017869710922241,-0.034734588116407394,0.3699943423271179,0.6462277173995972,-0.04262902960181236,0.37814849615097046,0.48734599351882935,0.01277809590101242,0.4192996621131897,0.47258177399635315,-0.011177489534020424,0.3801101744174957,0.47282081842422485,-0.02384082041680813,0.3516691029071808,0.48256298899650574,-0.02627970464527607,0.37433627247810364,0.4432450234889984,0.012624910101294518,0.40981829166412354,0.42745453119277954,-0.01177089475095272,0.3587842583656311,0.43869614601135254,-0.014790598303079605,0.33649682998657227,0.45452359318733215,-0.007666305638849735,0.36632388830184937,0.40285947918891907,0.006727187894284725,0.4001418650150299,0.3891682028770447,-0.0174466110765934,0.3533930480480194,0.4049212336540222,-0.008605041541159153,0.32886427640914917,0.4207380414009094,0.007110881619155407,0.3552565574645996,0.36590683460235596,-0.0010462002828717232,0.3851638734340668,0.3546941578388214,-0.012417024001479149,0.35200852155685425,0.3684590756893158,-0.0017910460010170937,0.3301394581794739,0.38369157910346985,0.0123941320925951,bad
0.2511080503463745,0.4567588269710541,-2.517282950975641e-07,0.2808091938495636,0.519252598285675,-0.01425299234688282,0.3270598351955414,0.5641677975654602,-0.02127375826239586,0.36090993881225586,0.6079967617988586,-0.030727626755833626,0.37133491039276123,0.6536654233932495,-0.036436326801776886,0.38521048426628113,0.49280616641044617,0.011431984603404999,0.426424115896225,0.4829186499118805,-0.012024355120956898,0.3855303227901459,0.48370715975761414,-0.02400266006588936,0.35937148332595825,0.48916855454444885,-0.026264309883117676,0.38204291462898254,0.4504448175430298,0.01110816840082407,0.41648608446121216,0.43863236904144287,-0.012104995548725128,0.3651019036769867,0.4488612413406372,-0.014435004442930222,0.34528952836990356,0.45935073494911194,-0.007409053388983011,0.3747785687446594,0.4112764000892639,0.005385734140872955,0.408558189868927,0.40090757608413696,-0.016654208302497864,0.3627641499042511,0.41600269079208374,-0.00662873312830925,0.34127894043922424,0.426548033952713,0.008909850381314754,0.3647066056728363,0.37347856163978577,-0.0021283661480993032,0.3942859172821045,0.3659050464630127,-0.011252056807279587,0.36164239048957825,0.38073790073394775,0.0007445997325703502,0.3418520987033844,0.3921177387237549,0.01528005301952362,bad
0.26154911518096924,0.4526503384113312,-2.463974055899598e-07,0.2870410680770874,0.5158179998397827,-0.01541772112250328,0.330708771944046,0.5649818181991577,-0.0234657172113657,0.3628597855567932,0.6103010773658752,-0.0338369682431221,0.37370049953460693,0.654425859451294,-0.04105120897293091,0.3894090950489044,0.4960636496543884,0.008532362058758736,0.4284608066082001,0.48652011156082153,-0.01454189233481884,0.3894866704940796,0.48480963706970215,-0.025869302451610565,0.3621285557746887,0.49098414182662964,-0.027787452563643456,0.386613130569458,0.4527973234653473,0.008203299716114998,0.4193557798862457,0.4420744478702545,-0.015139080584049225,0.36768844723701477,0.44990628957748413,-0.016850115731358528,0.3460555374622345,0.4619300365447998,-0.009286666288971901,0.3795413672924042,0.4128059446811676,0.002564593916758895,0.41011008620262146,0.40336960554122925,-0.02022709511220455,0.3636917471885681,0.4166772663593292,-0.010047273710370064,0.34071627259254456,0.42878207564353943,0.005805830471217632,0.3690546452999115,0.37452051043510437,-0.004903644323348999,0.39644065499305725,0.36753350496292114,-0.015179069712758064,0.36373060941696167,0.3808932304382324,-0.003469736548140645,0.3432895541191101,0.3930684030056,0.011010986752808094,bad
0.2567839026451111,0.45105883479118347,-2.546851760598656e-07,0.28465500473976135,0.5138475298881531,-0.015805251896381378,0.32990923523902893,0.5633940100669861,-0.022634578868746758,0.3622992932796478,0.6096546649932861,-0.03132419288158417,0.37330448627471924,0.655964732170105,-0.036221157759428024,0.38868197798728943,0.4973231554031372,0.010087893344461918,0.42962896823883057,0.48620444536209106,-0.01153146754950285,0.38861083984375,0.4849564731121063,-0.02053002081811428,0.36640849709510803,0.49159902334213257,-0.021214133128523827,0.38755014538764954,0.4534899890422821,0.010450832545757294,0.4209158420562744,0.44297584891319275,-0.011968381702899933,0.3683936297893524,0.45012250542640686,-0.012250971049070358,0.35034963488578796,0.4604374170303345,-0.0037986028473824263,0.381222665309906,0.41334348917007446,0.005360362585633993,0.4113892614841461,0.405141681432724,-0.01796714961528778,0.36329734325408936,0.41712066531181335,-0.007504867389798164,0.3429131805896759,0.4275836944580078,0.008804073557257652,0.3720953166484833,0.3753274381160736,-0.001421539462171495,0.39981889724731445,0.36985301971435547,-0.012132842093706131,0.3655814230442047,0.3820312023162842,-0.0005192487733438611,0.34542882442474365,0.39293038845062256,0.014145071618258953,bad
0.25965261459350586,0.45370620489120483,-2.3733555565286224e-07,0.28694772720336914,0.5149255394935608,-0.016531065106391907,0.33198773860931396,0.5642123222351074,-0.0250015277415514,0.36330750584602356,0.6109406352043152,-0.03533962368965149,0.3733814060688019,0.6570673584938049,-0.04198308661580086,0.3913615345954895,0.4961880147457123,0.007298423442989588,0.4307286739349365,0.4880308508872986,-0.01649080030620098,0.39029040932655334,0.48695290088653564,-0.02748076803982258,0.3648248612880707,0.4920174181461334,-0.028980333358049393,0.3888864815235138,0.45327064394950867,0.007340125273913145,0.4221169948577881,0.4443471133708954,-0.016105545684695244,0.3698447346687317,0.4516826570034027,-0.01706191711127758,0.3501027524471283,0.4611130356788635,-0.008940172381699085,0.3818712830543518,0.41349974274635315,0.0018911795923486352,0.4124084413051605,0.40629905462265015,-0.02100173570215702,0.3659422993659973,0.4181804955005646,-0.009998851455748081,0.34546852111816406,0.4272051751613617,0.006385026965290308,0.37156713008880615,0.3756532669067383,-0.005462676286697388,0.39961522817611694,0.37105992436408997,-0.014994627796113491,0.3669859766960144,0.38319963216781616,-0.002323715714737773,0.3474630117416382,0.39226701855659485,0.012758796103298664,bad
